"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico."
"Informacion sujeta a cambios. Archivo generado el 2020-04-21 a las 14:16:10 (tiempo del centro de Mexico)."
"Sismicidad del 1900-01-01 al 2020-04-21, todas las magnitudes, todas las profundidades, lat. 19.44 a 19.54, long. -102.21 a -102.09."
"Total: 1233 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2020-02-04,15:41:35,3.8,19.49,-102.2,14.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,21:41:35,verificado
2020-02-04,15:43:40,3.9,19.47,-102.18,17.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,21:43:40,verificado
2020-02-04,15:44:25,3.8,19.48,-102.12,12.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,21:44:25,verificado
2020-02-04,15:57:53,3.7,19.45,-102.15,20.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,21:57:53,verificado
2020-02-04,16:17:20,3.7,19.44,-102.21,12.0,"9 km al OESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,22:17:20,verificado
2020-02-04,16:18:44,3.9,19.46,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,22:18:44,verificado
2020-02-04,16:33:44,3.9,19.45,-102.21,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,22:33:44,verificado
2020-02-04,16:42:08,3.8,19.47,-102.1,28.0,"6 km al NOROESTE de URUAPAN, MICH",2020-02-04,22:42:08,verificado
2020-02-04,16:46:56,3.5,19.44,-102.16,13.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,22:46:56,verificado
2020-02-04,16:53:45,3.6,19.51,-102.13,33.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,22:53:45,verificado
2020-02-04,17:07:01,3.8,19.52,-102.2,11.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,23:07:01,verificado
2020-02-04,17:18:07,3.9,19.47,-102.18,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,23:18:07,verificado
2020-02-04,18:06:08,3.7,19.46,-102.21,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,00:06:08,verificado
2020-02-04,18:07:18,3.6,19.48,-102.16,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,00:07:18,verificado
2020-02-04,18:31:03,3.6,19.44,-102.15,21.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,00:31:03,verificado
2020-02-04,19:02:47,3.7,19.52,-102.2,17.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,01:02:47,verificado
2020-02-04,19:07:17,3.7,19.52,-102.15,28.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,01:07:17,verificado
2020-02-04,19:08:11,3.7,19.5,-102.18,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,01:08:11,verificado
2020-02-04,19:27:06,3.6,19.45,-102.13,22.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,01:27:06,verificado
2020-02-04,19:28:17,3.7,19.46,-102.18,9.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,01:28:17,verificado
2020-02-04,19:42:54,3.9,19.48,-102.21,17.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,01:42:54,verificado
2020-02-04,20:11:30,3.7,19.46,-102.12,20.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,02:11:30,verificado
2020-02-04,20:11:44,3.5,19.44,-102.18,11.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,02:11:44,verificado
2020-02-04,20:15:38,3.4,19.45,-102.19,13.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,02:15:38,verificado
2020-02-04,20:16:20,3.6,19.48,-102.16,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,02:16:20,verificado
2020-02-04,20:17:54,3.8,19.46,-102.19,11.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,02:17:54,verificado
2020-02-04,20:24:23,3.6,19.47,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,02:24:23,verificado
2020-02-04,20:26:21,3.5,19.53,-102.13,19.0,"13 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,02:26:21,verificado
2020-02-04,21:12:10,3.8,19.5,-102.15,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,03:12:10,verificado
2020-02-04,21:22:29,3.7,19.51,-102.14,20.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,03:22:29,verificado
2020-02-04,21:27:25,3.7,19.44,-102.16,14.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,03:27:25,verificado
2020-02-04,21:39:27,3.5,19.49,-102.15,20.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,03:39:27,verificado
2020-02-04,21:41:28,3.5,19.49,-102.16,9.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,03:41:28,verificado
2020-02-04,21:42:43,3.5,19.51,-102.19,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,03:42:43,verificado
2020-02-04,21:45:02,3.7,19.49,-102.15,20.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,03:45:02,verificado
2020-02-04,21:46:30,3.5,19.48,-102.1,16.0,"7 km al NOROESTE de URUAPAN, MICH",2020-02-05,03:46:30,verificado
2020-02-04,22:02:19,3.4,19.45,-102.18,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,04:02:19,verificado
2020-02-04,22:07:14,3.6,19.51,-102.18,10.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,04:07:14,verificado
2020-02-04,22:21:00,3.7,19.51,-102.17,17.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,04:21:00,verificado
2020-02-04,22:34:57,3.5,19.51,-102.14,21.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,04:34:57,verificado
2020-02-04,22:54:36,3.7,19.48,-102.14,20.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,04:54:36,verificado
2020-02-04,23:05:31,3.6,19.48,-102.16,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,05:05:31,verificado
2020-02-04,23:08:21,3.5,19.49,-102.12,23.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,05:08:21,verificado
2020-02-04,23:18:17,3.8,19.48,-102.15,20.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,05:18:17,verificado
2020-02-04,23:20:59,3.7,19.47,-102.13,24.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,05:20:59,verificado
2020-02-04,23:34:03,3.6,19.49,-102.14,21.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,05:34:03,verificado
2020-02-04,23:50:34,3.7,19.47,-102.16,21.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,05:50:34,verificado
2020-02-04,23:57:12,3.7,19.49,-102.14,21.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,05:57:12,verificado
2020-02-05,00:04:44,3.8,19.51,-102.15,21.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,06:04:44,verificado
2020-02-05,00:09:57,3.7,19.5,-102.14,20.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,06:09:57,verificado
2020-02-05,00:12:15,3.6,19.5,-102.14,21.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,06:12:15,verificado
2020-02-05,00:33:08,3.6,19.45,-102.13,22.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,06:33:08,verificado
2020-02-05,00:47:14,3.7,19.5,-102.19,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,06:47:14,verificado
2020-02-05,00:48:13,3.6,19.48,-102.14,21.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,06:48:13,verificado
2020-02-05,00:50:19,3.6,19.5,-102.18,10.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,06:50:19,verificado
2020-02-05,00:51:05,3.6,19.52,-102.15,21.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,06:51:05,verificado
2020-02-05,01:08:05,3.6,19.5,-102.12,22.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,07:08:05,verificado
2020-02-05,01:09:07,3.6,19.5,-102.14,21.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,07:09:07,verificado
2020-02-05,01:24:08,3.5,19.48,-102.14,21.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,07:24:08,verificado
2020-02-05,01:25:25,3.7,19.45,-102.17,10.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,07:25:25,verificado
2020-02-05,01:29:29,3.7,19.49,-102.14,22.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,07:29:29,verificado
2020-02-05,01:31:55,3.5,19.47,-102.18,19.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,07:31:55,verificado
2020-02-05,02:07:40,3.7,19.45,-102.15,20.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,08:07:40,verificado
2020-02-05,02:28:28,3.6,19.47,-102.15,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,08:28:28,verificado
2020-02-05,02:35:08,3.5,19.45,-102.16,17.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,08:35:08,verificado
2020-02-05,02:36:31,3.6,19.47,-102.14,21.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,08:36:31,verificado
2020-02-05,02:51:27,3.7,19.49,-102.15,20.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,08:51:27,verificado
2020-02-05,03:06:53,3.5,19.45,-102.2,12.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,09:06:53,verificado
2020-02-05,03:43:28,3.7,19.46,-102.16,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,09:43:28,verificado
2020-02-05,04:02:46,3.4,19.45,-102.21,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,10:02:46,verificado
2020-02-05,04:29:51,3.5,19.49,-102.16,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,10:29:51,verificado
2020-02-05,04:33:20,3.6,19.45,-102.18,13.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,10:33:20,verificado
2020-02-05,04:53:59,3.7,19.5,-102.17,24.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,10:53:59,verificado
2020-02-05,04:57:02,3.5,19.45,-102.2,18.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,10:57:02,verificado
2020-02-05,06:02:12,3.5,19.46,-102.19,11.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,12:02:12,verificado
2020-02-05,06:08:31,3.7,19.48,-102.15,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,12:08:31,verificado
2020-02-05,06:32:35,3.3,19.45,-102.19,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,12:32:35,verificado
2020-02-05,07:00:16,3.5,19.46,-102.11,15.0,"6 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,13:00:16,verificado
2020-02-05,07:04:30,3.5,19.49,-102.17,20.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,13:04:30,verificado
2020-02-05,07:12:26,3.4,19.44,-102.21,86.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,13:12:26,verificado
2020-02-05,07:35:35,3.5,19.45,-102.17,12.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,13:35:35,verificado
2020-02-05,07:43:27,3.7,19.49,-102.19,20.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,13:43:27,verificado
2020-02-05,08:22:07,3.2,19.47,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,14:22:07,verificado
2020-02-05,08:23:17,3.5,19.5,-102.21,11.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,14:23:17,verificado
2020-02-05,08:59:41,3.3,19.48,-102.17,10.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,14:59:41,verificado
2020-02-05,09:05:03,3.6,19.44,-102.18,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,15:05:03,verificado
2020-02-05,09:19:45,3.5,19.46,-102.13,16.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,15:19:45,verificado
2020-02-05,09:25:01,3.6,19.45,-102.12,24.0,"4 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,15:25:01,verificado
2020-02-05,09:33:42,3.5,19.48,-102.18,17.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,15:33:42,verificado
2020-02-05,09:55:35,3.7,19.5,-102.12,22.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,15:55:35,verificado
2020-02-05,10:13:26,3.6,19.5,-102.16,20.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,16:13:26,verificado
2020-02-05,10:21:39,3.5,19.48,-102.11,30.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,16:21:39,verificado
2020-02-05,10:56:13,3.4,19.47,-102.13,19.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,16:56:13,verificado
2020-02-05,11:46:08,3.6,19.47,-102.11,20.0,"6 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,17:46:08,verificado
2020-02-05,11:48:39,3.4,19.47,-102.16,10.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,17:48:39,verificado
2020-02-05,12:06:04,3.7,19.45,-102.12,20.0,"4 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,18:06:04,verificado
2020-02-05,12:19:40,3.7,19.44,-102.13,19.0,"3 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,18:19:40,verificado
2020-02-05,13:02:54,3.7,19.45,-102.16,16.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,19:02:54,verificado
2020-02-05,13:41:39,3.5,19.44,-102.21,8.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,19:41:39,verificado
2020-02-05,13:57:35,3.8,19.51,-102.15,20.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,19:57:35,verificado
2020-02-05,14:01:28,3.8,19.5,-102.1,29.0,"9 km al NOROESTE de URUAPAN, MICH",2020-02-05,20:01:28,verificado
2020-02-05,14:14:40,3.6,19.5,-102.18,13.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,20:14:40,verificado
2020-02-05,14:39:34,3.7,19.48,-102.12,20.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,20:39:34,verificado
2020-02-05,14:51:15,3.8,19.47,-102.19,20.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,20:51:15,verificado
2020-02-05,15:25:47,3.6,19.44,-102.19,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,21:25:47,verificado
2020-02-05,15:26:54,3.7,19.45,-102.12,23.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,21:26:54,verificado
2020-02-05,15:38:14,3.6,19.46,-102.1,33.0,"5 km al NOROESTE de URUAPAN, MICH",2020-02-05,21:38:14,verificado
2020-02-05,15:45:51,3.7,19.46,-102.16,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,21:45:51,verificado
2020-02-05,15:51:50,3.6,19.46,-102.1,33.0,"5 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,21:51:50,verificado
2020-02-05,16:07:24,3.6,19.5,-102.2,10.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,22:07:24,verificado
2020-02-05,16:12:36,3.7,19.47,-102.18,10.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,22:12:36,verificado
2020-02-05,16:18:56,3.6,19.44,-102.14,20.0,"3 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,22:18:56,verificado
2020-02-05,16:29:06,3.5,19.47,-102.11,21.0,"6 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,22:29:06,verificado
2020-02-05,17:03:48,3.6,19.44,-102.2,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,23:03:48,verificado
2020-02-05,17:14:43,3.5,19.44,-102.13,24.0,"3 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,23:14:43,verificado
2020-02-05,17:22:15,3.7,19.44,-102.13,23.0,"2 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,23:22:15,verificado
2020-02-05,17:25:55,3.7,19.44,-102.21,7.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,23:25:55,verificado
2020-02-05,17:40:08,3.8,19.46,-102.1,28.0,"5 km al NOROESTE de URUAPAN, MICH",2020-02-05,23:40:08,verificado
2020-02-05,17:40:39,3.8,19.46,-102.1,25.0,"5 km al NOROESTE de URUAPAN, MICH",2020-02-05,23:40:39,verificado
2020-02-05,17:43:56,3.5,19.47,-102.18,14.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-05,23:43:56,verificado
2020-02-05,18:09:00,3.6,19.48,-102.14,8.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,00:09:00,verificado
2020-02-05,19:02:39,3.5,19.46,-102.15,21.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,01:02:39,verificado
2020-02-05,19:29:45,3.5,19.46,-102.1,25.0,"6 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,01:29:45,verificado
2020-02-05,20:56:49,3.4,19.44,-102.19,8.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,02:56:49,verificado
2020-02-05,20:59:34,3.6,19.44,-102.11,20.0,"3 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,02:59:34,verificado
2020-02-05,21:04:12,3.8,19.47,-102.2,25.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,03:04:12,verificado
2020-02-05,21:13:28,3.9,19.46,-102.16,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,03:13:28,verificado
2020-02-05,21:23:13,3.6,19.48,-102.14,30.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,03:23:13,verificado
2020-02-05,21:24:31,3.8,19.44,-102.15,32.0,"3 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,03:24:31,verificado
2020-02-05,22:18:57,3.4,19.47,-102.12,25.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,04:18:57,verificado
2020-02-05,22:31:47,3.7,19.45,-102.12,29.0,"4 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,04:31:47,verificado
2020-02-05,22:59:39,3.5,19.46,-102.12,23.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,04:59:39,verificado
2020-02-05,23:09:51,3.7,19.44,-102.18,9.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,05:09:51,verificado
2020-02-05,23:12:17,3.5,19.45,-102.15,23.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,05:12:17,verificado
2020-02-06,00:51:17,3.7,19.45,-102.11,27.0,"4 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,06:51:17,verificado
2020-02-06,00:57:25,3.6,19.44,-102.17,8.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,06:57:25,verificado
2020-02-06,02:14:11,3.5,19.48,-102.1,15.0,"8 km al NOROESTE de URUAPAN, MICH",2020-02-06,08:14:11,verificado
2020-02-06,02:41:30,3.7,19.5,-102.15,4.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,08:41:30,verificado
2020-02-06,02:51:30,3.6,19.45,-102.18,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,08:51:30,verificado
2020-02-06,02:55:28,3.7,19.48,-102.1,19.0,"7 km al NOROESTE de URUAPAN, MICH",2020-02-06,08:55:28,verificado
2020-02-06,03:30:47,3.8,19.45,-102.17,10.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,09:30:47,verificado
2020-02-06,03:42:04,3.7,19.44,-102.2,31.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,09:42:04,verificado
2020-02-06,03:55:23,3.7,19.48,-102.11,30.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,09:55:23,verificado
2020-02-06,04:37:03,3.6,19.45,-102.11,24.0,"4 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,10:37:03,verificado
2020-02-06,04:40:35,3.6,19.46,-102.13,30.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,10:40:35,verificado
2020-02-06,04:55:07,3.6,19.46,-102.11,15.0,"5 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,10:55:07,verificado
2020-02-06,05:09:23,3.4,19.45,-102.18,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,11:09:23,verificado
2020-02-06,05:16:01,3.6,19.45,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,11:16:01,verificado
2020-02-06,05:16:47,3.5,19.48,-102.13,21.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,11:16:47,verificado
2020-02-06,05:17:58,3.5,19.46,-102.14,20.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,11:17:58,verificado
2020-02-06,05:39:40,3.4,19.47,-102.11,23.0,"6 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,11:39:40,verificado
2020-02-06,06:33:33,3.6,19.44,-102.13,19.0,"3 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,12:33:33,verificado
2020-02-06,06:44:07,3.3,19.44,-102.17,11.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,12:44:07,verificado
2020-02-06,06:58:41,3.7,19.49,-102.12,22.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,12:58:41,verificado
2020-02-06,07:06:49,3.6,19.44,-102.13,19.0,"3 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,13:06:49,verificado
2020-02-06,08:15:08,3.4,19.45,-102.16,11.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,14:15:08,verificado
2020-02-06,08:59:29,3.6,19.47,-102.13,23.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,14:59:29,verificado
2020-02-06,09:59:20,3.5,19.45,-102.12,22.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,15:59:20,verificado
2020-02-06,11:21:43,3.5,19.44,-102.16,16.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,17:21:43,verificado
2020-02-06,11:32:49,3.5,19.51,-102.12,22.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,17:32:49,verificado
2020-02-06,11:46:52,3.5,19.45,-102.2,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,17:46:52,verificado
2020-02-06,12:43:31,3.8,19.44,-102.16,9.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,18:43:31,verificado
2020-02-06,13:31:50,3.5,19.47,-102.15,20.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,19:31:50,verificado
2020-02-06,13:55:14,3.6,19.5,-102.1,32.0,"9 km al NOROESTE de URUAPAN, MICH",2020-02-06,19:55:14,verificado
2020-02-06,14:42:42,3.8,19.48,-102.16,19.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,20:42:42,verificado
2020-02-06,16:07:55,3.6,19.47,-102.12,30.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,22:07:55,verificado
2020-02-06,17:15:24,3.7,19.48,-102.16,19.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,23:15:24,verificado
2020-02-06,17:33:45,3.7,19.51,-102.15,20.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-06,23:33:45,verificado
2020-02-06,18:58:48,3.5,19.45,-102.12,26.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-07,00:58:48,verificado
2020-02-06,19:25:13,3.5,19.45,-102.17,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-07,01:25:13,verificado
2020-02-06,19:52:27,3.8,19.46,-102.21,10.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-07,01:52:27,verificado
2020-02-06,20:02:34,3.5,19.44,-102.14,21.0,"3 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-07,02:02:34,verificado
2020-02-06,20:04:48,3.5,19.45,-102.13,22.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-07,02:04:48,verificado
2020-02-06,20:21:52,3.7,19.45,-102.15,10.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-07,02:21:52,verificado
